Ensmbl_IDs	Gene_Description	PWM	Mouse_Gene_Name	TPM_rep1	FPKM_rep1	TPM_rep2	FPKM_rep2
ENSMUSG00000029705	cut-like homeobox 1 [Source:MGI Symbol;Acc:MGI:88568]	TA0094_CUX1_DBD_dimer	Cux1	50.39	37.38	47.16	36.36
ENSMUSG00000029705	cut-like homeobox 1 [Source:MGI Symbol;Acc:MGI:88568]	CUX1.Me9743.1.YY2017.HT-SE2	Cux1	50.39	37.38	47.16	36.36
ENSMUSG00000029705	cut-like homeobox 1 [Source:MGI Symbol;Acc:MGI:88568]	HOMEO0017_Cutl1_3494.2	Cux1	50.39	37.38	47.16	36.36
ENSMUSG00000042589	cut-like homeobox 2 [Source:MGI Symbol;Acc:MGI:107321]	CUX2.Me9742.1.YY2017.HT-SE2	Cux2	3.31	2.45	4.95	3.82
ENSMUSG00000042589	cut-like homeobox 2 [Source:MGI Symbol;Acc:MGI:107321]	CUX2.Ca9742.1.YY2017.HT-SE2	Cux2	3.31	2.45	4.95	3.82
ENSMUSG00000042589	cut-like homeobox 2 [Source:MGI Symbol;Acc:MGI:107321]	TA0097_CUX2_DBD_dimer	Cux2	3.31	2.45	4.95	3.82
ENSMUSG00000042589	cut-like homeobox 2 [Source:MGI Symbol;Acc:MGI:107321]	CUX2_MOUSE.H11MO.0.C	Cux2	3.31	2.45	4.95	3.82
ENSMUSG00000042589	cut-like homeobox 2 [Source:MGI Symbol;Acc:MGI:107321]	MA0755.1.CUX2	Cux2	3.31	2.45	4.95	3.82
ENSMUSG00000025408	DNA-damage inducible transcript 3 [Source:MGI Symbol;Acc:MGI:109247]	DDIT3_MOUSE.H11MO.0.C	Ddit3	16.65	12.35	17.5	13.49
ENSMUSG00000027490	E2F transcription factor 1 [Source:MGI Symbol;Acc:MGI:101941]	TA0853_E2F1_DBD_monomer	E2f1	5.54	4.11	4.53	3.49
ENSMUSG00000027490	E2F transcription factor 1 [Source:MGI Symbol;Acc:MGI:101941]	MA0024.3.E2F1	E2f1	5.54	4.11	4.53	3.49
ENSMUSG00000027490	E2F transcription factor 1 [Source:MGI Symbol;Acc:MGI:101941]	MA0024.1.E2F1	E2f1	5.54	4.11	4.53	3.49
ENSMUSG00000027490	E2F transcription factor 1 [Source:MGI Symbol;Acc:MGI:101941]	MA0024.2.E2F1	E2f1	5.54	4.11	4.53	3.49
ENSMUSG00000027490	E2F transcription factor 1 [Source:MGI Symbol;Acc:MGI:101941]	TA0854_E2F1_DBD_monomer	E2f1	5.54	4.11	4.53	3.49
ENSMUSG00000027490	E2F transcription factor 1 [Source:MGI Symbol;Acc:MGI:101941]	TA0780_E2F1_DBD_dimer	E2f1	5.54	4.11	4.53	3.49
ENSMUSG00000027490	E2F transcription factor 1 [Source:MGI Symbol;Acc:MGI:101941]	E2F1.Ca9734.1.YY2017.HT-SE2	E2f1	5.54	4.11	4.53	3.49
ENSMUSG00000027490	E2F transcription factor 1 [Source:MGI Symbol;Acc:MGI:101941]	E2F1_HUMAN.H11MO.0.A	E2f1	5.54	4.11	4.53	3.49
ENSMUSG00000018983	E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]	E2F2.Me9735.2.YY2017.HT-SE2	E2f2	3.42	2.54	4.07	3.13
ENSMUSG00000018983	E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]	E2F2.Ca9735.2.YY2017.HT-SE2	E2f2	3.42	2.54	4.07	3.13
ENSMUSG00000018983	E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]	E2F2.Me9735.1.YY2017.HT-SE2	E2f2	3.42	2.54	4.07	3.13
ENSMUSG00000018983	E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]	BU0008.E2F2_primary	E2f2	3.42	2.54	4.07	3.13
ENSMUSG00000018983	E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]	MA0864.1.E2F2	E2f2	3.42	2.54	4.07	3.13
ENSMUSG00000018983	E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]	TA0103_E2F2_DBD_dimer	E2f2	3.42	2.54	4.07	3.13
ENSMUSG00000018983	E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]	TA0104_E2F2_DBD_dimer	E2f2	3.42	2.54	4.07	3.13
ENSMUSG00000018983	E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]	E2F2.Ca9735.1.YY2017.HT-SE2	E2f2	3.42	2.54	4.07	3.13
ENSMUSG00000016477	E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340]	E2F3.Ca9736.1.YY2017.HT-SE2	E2f3	7.03	5.21	7.26	5.59
ENSMUSG00000016477	E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340]	E2F3_HUMAN.H11MO.0.A	E2f3	7.03	5.21	7.26	5.59
ENSMUSG00000016477	E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340]	MA0469.2.E2F3	E2f3	7.03	5.21	7.26	5.59
ENSMUSG00000016477	E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340]	BU0009.E2F3_primary	E2f3	7.03	5.21	7.26	5.59
ENSMUSG00000016477	E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340]	MA0469.1.E2F3	E2f3	7.03	5.21	7.26	5.59
ENSMUSG00000016477	E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340]	E2F3.Me9736.1.YY2017.HT-SE2	E2f3	7.03	5.21	7.26	5.59
ENSMUSG00000016477	E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340]	TA0105_E2F3_DBD_dimer	E2f3	7.03	5.21	7.26	5.59
ENSMUSG00000016477	E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340]	TA0107_E2F3_DBD_dimer	E2f3	7.03	5.21	7.26	5.59
ENSMUSG00000014859	E2F transcription factor 4 [Source:MGI Symbol;Acc:MGI:103012]	MA0470.1.E2F4	E2f4	50.18	37.23	57.18	44.08
ENSMUSG00000014859	E2F transcription factor 4 [Source:MGI Symbol;Acc:MGI:103012]	E2F4_HUMAN.H11MO.0.A	E2f4	50.18	37.23	57.18	44.08
ENSMUSG00000014859	E2F transcription factor 4 [Source:MGI Symbol;Acc:MGI:103012]	TA0784_E2F4_DBD_dimer	E2f4	50.18	37.23	57.18	44.08
ENSMUSG00000014859	E2F transcription factor 4 [Source:MGI Symbol;Acc:MGI:103012]	E2F4.Ca9733.1.YY2017.HT-SE2	E2f4	50.18	37.23	57.18	44.08
ENSMUSG00000014859	E2F transcription factor 4 [Source:MGI Symbol;Acc:MGI:103012]	TA0783_E2F4_DBD_dimer	E2f4	50.18	37.23	57.18	44.08
ENSMUSG00000027552	E2F transcription factor 5 [Source:MGI Symbol;Acc:MGI:105091]	E2F5_HUMAN.H11MO.0.B	E2f5	28.27	20.97	26.32	20.29
ENSMUSG00000057469	E2F transcription factor 6 [Source:MGI Symbol;Acc:MGI:1354159]	MA0471.1.E2F6	E2f6	42.37	31.43	39.13	30.16
ENSMUSG00000057469	E2F transcription factor 6 [Source:MGI Symbol;Acc:MGI:1354159]	E2F6_HUMAN.H11MO.0.A	E2f6	42.37	31.43	39.13	30.16
ENSMUSG00000020185	E2F transcription factor 7 [Source:MGI Symbol;Acc:MGI:1289147]	E2F7.Ca9731.1.YY2017.HT-SE2	E2f7	14.44	10.71	15.29	11.79
ENSMUSG00000020185	E2F transcription factor 7 [Source:MGI Symbol;Acc:MGI:1289147]	E2F7_HUMAN.H11MO.0.B	E2f7	14.44	10.71	15.29	11.79
ENSMUSG00000020185	E2F transcription factor 7 [Source:MGI Symbol;Acc:MGI:1289147]	MA0758.1.E2F7	E2f7	14.44	10.71	15.29	11.79
ENSMUSG00000020185	E2F transcription factor 7 [Source:MGI Symbol;Acc:MGI:1289147]	E2F7.Me9731.1.YY2017.HT-SE2	E2f7	14.44	10.71	15.29	11.79
ENSMUSG00000046179	E2F transcription factor 8 [Source:MGI Symbol;Acc:MGI:1922038]	E2F8.Ca9732.1.YY2017.HT-SE2	E2f8	14.67	10.88	15.82	12.19
ENSMUSG00000046179	E2F transcription factor 8 [Source:MGI Symbol;Acc:MGI:1922038]	MA0865.1.E2F8	E2f8	14.67	10.88	15.82	12.19
ENSMUSG00000046179	E2F transcription factor 8 [Source:MGI Symbol;Acc:MGI:1922038]	E2F8.Me9732.1.YY2017.HT-SE2	E2f8	14.67	10.88	15.82	12.19
ENSMUSG00000057098	early B cell factor 1 [Source:MGI Symbol;Acc:MGI:95275]	COE1_HUMAN.H11MO.0.A	Ebf1	11.4	8.46	10.16	7.83
ENSMUSG00000057098	early B cell factor 1 [Source:MGI Symbol;Acc:MGI:95275]	MA0154.2.EBF1	Ebf1	11.4	8.46	10.16	7.83
ENSMUSG00000057098	early B cell factor 1 [Source:MGI Symbol;Acc:MGI:95275]	MA0154.1.EBF1	Ebf1	11.4	8.46	10.16	7.83
ENSMUSG00000057098	early B cell factor 1 [Source:MGI Symbol;Acc:MGI:95275]	MA0154.3.EBF1	Ebf1	11.4	8.46	10.16	7.83
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	EGR1.Me9540.1.YY2017.HT-SE2	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	MA0162.3.EGR1	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	EGR1.Ca9540.1.YY2017.HT-SE2	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	EGR1_HUMAN.H11MO.0.A	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	MA0162.2.EGR1	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	TA0771_Egr1_mouse	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	SMiLE_EGR1	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	TA0033_EGR1_DBD_monomer	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	BU0010.Egr1_primary	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000038418	early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]	MA0162.1.Egr1	Egr1	6.14	4.55	5.88	4.53
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ELF1.Ca9760.3.YY2017.HT-SE2	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ELF1.Me9760.2.YY2017.HT-SE2	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ELF1.Me9760.1.YY2017.HT-SE2	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	TA0112_ELF1_full_monomer	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ELF1.Ca9760.1.YY2017.HT-SE2	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	MA0473.2.ELF1	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ELF1.Ca9760.4.YY2017.HT-SE2	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ELF1_HUMAN.H11MO.0.A	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ELF1.Me9760.3.YY2017.HT-SE2	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ELF1.Ca9760.2.YY2017.HT-SE2	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ETS0002.h-ELF1	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	ELF1.Me9760.4.YY2017.HT-SE2	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000036461	E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]	MA0473.1.ELF1	Elf1	5.89	4.37	5.98	4.61
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ELF2.Ca9758.1.YY2017.HT-SE2	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ETS0003.h-ELF2	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ELF2.Ca9758.2.YY2017.HT-SE2	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ELF2.Me9758.4.YY2017.HT-SE2	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ELF2.Ca9758.4.YY2017.HT-SE2	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	AJ_ELF2_001	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ELF2.Me9758.3.YY2017.HT-SE2	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ELF2_HUMAN.H11MO.0.C	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ELF2.Ca9758.3.YY2017.HT-SE2	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	AJ_ELF2_002	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ELF2.Me9758.1.YY2017.HT-SE2	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000037174	E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]	ELF2.Me9758.2.YY2017.HT-SE2	Elf2	34.26	25.42	31.05	23.93
ENSMUSG00000031103	E74-like factor 4 (ets domain transcription factor) [Source:MGI Symbol;Acc:MGI:1928377]	ELF4.Ca9759.2.YY2017.HT-SE2	Elf4	12.3	9.13	9.99	7.7
ENSMUSG00000031103	E74-like factor 4 (ets domain transcription factor) [Source:MGI Symbol;Acc:MGI:1928377]	ETS0005.h-ELF4	Elf4	12.3	9.13	9.99	7.7
ENSMUSG00000031103	E74-like factor 4 (ets domain transcription factor) [Source:MGI Symbol;Acc:MGI:1928377]	ELF4.Ca9759.1.YY2017.HT-SE2	Elf4	12.3	9.13	9.99	7.7
ENSMUSG00000031103	E74-like factor 4 (ets domain transcription factor) [Source:MGI Symbol;Acc:MGI:1928377]	MA0641.1.ELF4	Elf4	12.3	9.13	9.99	7.7
ENSMUSG00000031103	E74-like factor 4 (ets domain transcription factor) [Source:MGI Symbol;Acc:MGI:1928377]	ELF4.Me9759.2.YY2017.HT-SE2	Elf4	12.3	9.13	9.99	7.7
ENSMUSG00000031103	E74-like factor 4 (ets domain transcription factor) [Source:MGI Symbol;Acc:MGI:1928377]	ELF4.Me9759.1.YY2017.HT-SE2	Elf4	12.3	9.13	9.99	7.7
ENSMUSG00000009406	ELK1, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101833]	ELK1.Ca9763.1.YY2017.HT-SE2	Elk1	4.28	3.18	5.35	4.12
ENSMUSG00000009406	ELK1, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101833]	ELK1.Me9763.1.YY2017.HT-SE2	Elk1	4.28	3.18	5.35	4.12
ENSMUSG00000009406	ELK1, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101833]	TA0118_ELK1_DBD_monomer	Elk1	4.28	3.18	5.35	4.12
ENSMUSG00000009406	ELK1, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101833]	ELK1_HUMAN.H11MO.0.B	Elk1	4.28	3.18	5.35	4.12
ENSMUSG00000009406	ELK1, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101833]	ELK1.Ca9763.2.YY2017.HT-SE2	Elk1	4.28	3.18	5.35	4.12
ENSMUSG00000009406	ELK1, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101833]	TA0120_ELK1_full_dimer	Elk1	4.28	3.18	5.35	4.12
ENSMUSG00000009406	ELK1, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101833]	ELK1.Me9763.2.YY2017.HT-SE2	Elk1	4.28	3.18	5.35	4.12
ENSMUSG00000009406	ELK1, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101833]	MA0028.1.ELK1	Elk1	4.28	3.18	5.35	4.12
ENSMUSG00000009406	ELK1, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101833]	MA0028.2.ELK1	Elk1	4.28	3.18	5.35	4.12
ENSMUSG00000008398	ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]	ELK3.Ca9761.3.YY2017.HT-SE2	Elk3	28.3	21	29.37	22.64
ENSMUSG00000008398	ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]	ELK3.Ca9761.1.YY2017.HT-SE2	Elk3	28.3	21	29.37	22.64
ENSMUSG00000008398	ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]	ELK3.Ca9761.4.YY2017.HT-SE2	Elk3	28.3	21	29.37	22.64
ENSMUSG00000008398	ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]	ELK3.Me9761.1.YY2017.HT-SE2	Elk3	28.3	21	29.37	22.64
ENSMUSG00000008398	ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]	ELK3.Ca9761.2.YY2017.HT-SE2	Elk3	28.3	21	29.37	22.64
ENSMUSG00000008398	ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]	ELK3.Me9761.2.YY2017.HT-SE2	Elk3	28.3	21	29.37	22.64
ENSMUSG00000008398	ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]	MA0759.1.ELK3	Elk3	28.3	21	29.37	22.64
ENSMUSG00000008398	ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]	TA0140_Elk3_DBD_monomer	Elk3	28.3	21	29.37	22.64
ENSMUSG00000026436	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]	ETS0009.h-Elk4	Elk4	12.76	9.46	14.69	11.33
ENSMUSG00000026436	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]	ELK4.Me9762.1.YY2017.HT-SE2	Elk4	12.76	9.46	14.69	11.33
ENSMUSG00000026436	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]	ELK4.Ca9762.1.YY2017.HT-SE2	Elk4	12.76	9.46	14.69	11.33
ENSMUSG00000026436	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]	MA0076.1.ELK4	Elk4	12.76	9.46	14.69	11.33
ENSMUSG00000026436	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]	TA0122_ELK4_DBD_monomer	Elk4	12.76	9.46	14.69	11.33
ENSMUSG00000026436	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]	ELK4_HUMAN.H11MO.0.A	Elk4	12.76	9.46	14.69	11.33
ENSMUSG00000026436	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]	ELK4.Ca9762.2.YY2017.HT-SE2	Elk4	12.76	9.46	14.69	11.33
ENSMUSG00000026436	ELK4, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:102853]	MA0076.2.ELK4	Elk4	12.76	9.46	14.69	11.33
ENSMUSG00000024140	endothelial PAS domain protein 1 [Source:MGI Symbol;Acc:MGI:109169]	EPAS1_HUMAN.H11MO.0.B	Epas1	10.52	7.8	8.03	6.19
ENSMUSG00000040857	Ets2 repressor factor [Source:MGI Symbol;Acc:MGI:109637]	MA0760.1.ERF	Erf	14.57	10.81	17.49	13.48
ENSMUSG00000040857	Ets2 repressor factor [Source:MGI Symbol;Acc:MGI:109637]	ETS0010.h-ERF	Erf	14.57	10.81	17.49	13.48
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	TA0127_ERG_full_dimer	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	ERG.Ca9773.1.YY2017.HT-SE2	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	ERG_HUMAN.H11MO.0.A	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	ERG.Ca9773.3.YY2017.HT-SE2	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	ERG.Ca9773.2.YY2017.HT-SE2	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	ERG.Me9773.4.YY2017.HT-SE2	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	ERG.Me9773.3.YY2017.HT-SE2	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	ERG.Me9773.2.YY2017.HT-SE2	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	ERG.Ca9773.4.YY2017.HT-SE2	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	MA0474.2.ERG	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	MA0474.1.Erg	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000040732	ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415]	ERG.Me9773.1.YY2017.HT-SE2	Erg	3.23	2.4	3.33	2.57
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	ESRRA.Ca9637.1.YY2017.HT-SE2	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	MA0592.2.Esrra	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	TA0691_ESRRA_DBD_dimer	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	ERR1_HUMAN.H11MO.0.A	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	MA0592.1.ESRRA	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	TA0867_ESRRA_DBD_dimer	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	ESRRA.Me9637.1.YY2017.HT-SE2	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	ESRRA.Ca9637.2.YY2017.HT-SE2	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	ESRRA.Me9637.2.YY2017.HT-SE2	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	TA0692_ESRRA_DBD_dimer	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	TA0690_ESRRA_DBD_monomer	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	BU0014.Esrra_primary	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000024955	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	TA0697_Esrra_DBD_dimer	Esrra	6.4	4.75	7.36	5.67
ENSMUSG00000026610	estrogen-related receptor gamma [Source:MGI Symbol;Acc:MGI:1347056]	TA0694_ESRRG_full_dimer	Esrrg	25.74	19.1	23.88	18.41
ENSMUSG00000026610	estrogen-related receptor gamma [Source:MGI Symbol;Acc:MGI:1347056]	ESRRG.Me9635.1.YY2017.HT-SE2	Esrrg	25.74	19.1	23.88	18.41
ENSMUSG00000026610	estrogen-related receptor gamma [Source:MGI Symbol;Acc:MGI:1347056]	ESRRG.Me9635.2.YY2017.HT-SE2	Esrrg	25.74	19.1	23.88	18.41
ENSMUSG00000026610	estrogen-related receptor gamma [Source:MGI Symbol;Acc:MGI:1347056]	ESRRG.Ca9635.2.YY2017.HT-SE2	Esrrg	25.74	19.1	23.88	18.41
ENSMUSG00000026610	estrogen-related receptor gamma [Source:MGI Symbol;Acc:MGI:1347056]	TA0695_ESRRG_full_dimer	Esrrg	25.74	19.1	23.88	18.41
ENSMUSG00000026610	estrogen-related receptor gamma [Source:MGI Symbol;Acc:MGI:1347056]	ERR3_HUMAN.H11MO.0.B	Esrrg	25.74	19.1	23.88	18.41
ENSMUSG00000026610	estrogen-related receptor gamma [Source:MGI Symbol;Acc:MGI:1347056]	MA0643.1.Esrrg	Esrrg	25.74	19.1	23.88	18.41
ENSMUSG00000026610	estrogen-related receptor gamma [Source:MGI Symbol;Acc:MGI:1347056]	ESRRG.Ca9635.1.YY2017.HT-SE2	Esrrg	25.74	19.1	23.88	18.41
ENSMUSG00000032035	E26 avian leukemia oncogene 1, 5' domain [Source:MGI Symbol;Acc:MGI:95455]	MA0098.2.Ets1	Ets1	37.64	27.92	26.72	20.6
ENSMUSG00000032035	E26 avian leukemia oncogene 1, 5' domain [Source:MGI Symbol;Acc:MGI:95455]	MA0098.3.ETS1	Ets1	37.64	27.92	26.72	20.6
ENSMUSG00000032035	E26 avian leukemia oncogene 1, 5' domain [Source:MGI Symbol;Acc:MGI:95455]	MA0098.1.ETS1	Ets1	37.64	27.92	26.72	20.6
ENSMUSG00000032035	E26 avian leukemia oncogene 1, 5' domain [Source:MGI Symbol;Acc:MGI:95455]	TA0129_ETS1_DBD_dimer	Ets1	37.64	27.92	26.72	20.6
